Date,Open,High,Low,Close,Adj Close,Volume,Conversion,Baseline,SpanA,SpanB,Lagging,label,group,over_cloud,a_over_b,conv_over_base,price_over_conv,position,daily_return
2020-01-29,176.34788513183594,178.8429718017578,175.0503387451172,175.0503387451172,175.0503387451172,10725267311,167.79635620117188,155.94176483154297,133.3315029144287,154.55596923828125,265.2164306640625,0,13,1,-1,1,1,2,-0.007484121137455557
2020-01-30,174.91770935058594,186.26048278808594,172.3746337890625,184.6904754638672,184.6904754638672,12604789338,171.50511169433594,160.6530532836914,132.4941349029541,154.20732879638672,247.81759643554688,0,13,1,-1,1,1,2,0.05507065446349446
2020-01-31,184.73690795898438,185.4058380126953,176.29681396484375,180.16017150878906,180.16017150878906,11728616394,171.50511169433594,160.89044189453125,133.20487213134766,153.98570251464844,225.68026733398438,0,13,1,-1,1,1,2,-0.02452916937757532
2020-02-01,180.11376953125,183.84555053710938,179.74517822265625,183.6739501953125,183.6739501953125,11569697182,171.50511169433594,160.89044189453125,134.11384201049805,153.98570251464844,226.75338745117188,0,13,1,-1,1,1,2,0.019503637552609865
2020-02-02,183.53250122070312,193.0803985595703,180.1739501953125,188.61753845214844,188.61753845214844,14054425389,175.85643768310547,164.30039978027344,134.2822380065918,153.98570251464844,226.760498046875,0,13,1,-1,1,1,2,0.026915021164291897
2020-02-03,188.60740661621094,193.4368896484375,188.0126953125,189.8650665283203,189.8650665283203,12392875241,176.8590087890625,164.47864532470703,134.9815216064453,153.35360717773438,219.8485107421875,0,13,1,-1,1,1,2,0.006614061907548319
2020-02-04,189.86172485351562,191.1114959716797,185.40362548828125,189.25059509277344,189.25059509277344,11714191695,180.1689910888672,164.47864532470703,134.9815216064453,151.1540298461914,218.97059631347656,0,13,1,-1,1,1,2,-0.00323635857181348
2020-02-05,189.29910278320312,206.8040008544922,188.752685546875,204.23023986816406,204.23023986816406,14865434435,188.77103424072266,174.5059814453125,134.9815216064453,149.38660430908203,230.5697784423828,0,13,1,-1,1,1,2,0.07915243155799523
2020-02-06,204.12969970703125,214.59771728515625,201.90406799316406,212.33908081054688,212.33908081054688,16425589683,193.48617553710938,178.65267944335938,134.9815216064453,147.99463653564453,224.47962951660156,0,13,1,-1,1,1,2,0.03970440884570903
2020-02-07,212.31588745117188,223.14093017578125,212.30419921875,222.72605895996094,222.72605895996094,16673443564,197.75778198242188,183.02403259277344,136.61915588378906,141.4040756225586,224.51797485351562,0,13,1,-1,1,1,2,0.04891694034731886
2020-02-08,222.51097106933594,226.5880889892578,215.38629150390625,223.14651489257812,223.14651489257812,16741203125,201.44245147705078,185.32650756835938,138.3806095123291,138.3142318725586,229.2681884765625,1,14,1,1,1,1,4,0.0018877716176568526
2020-02-09,222.98223876953125,229.86424255371094,222.98223876953125,228.5785675048828,228.5785675048828,15031356241,204.8047103881836,193.30699157714844,148.9260768890381,143.73080444335938,243.52529907226562,1,14,1,1,1,1,4,0.02434298655714895
2020-02-10,228.54913330078125,229.1846160888672,218.08004760742188,223.522705078125,223.522705078125,16210008511,205.01909637451172,193.30699157714844,150.29813957214355,145.10286712646484,237.85308837890625,1,14,1,1,1,1,4,-0.02211870728715548
2020-02-11,223.3849334716797,236.54713439941406,218.61761474609375,235.8511962890625,235.8511962890625,16964695963,210.97537994384766,196.6484375,150.29813957214355,145.10286712646484,200.68905639648438,1,14,1,1,1,1,4,0.055155431331365135
2020-02-12,235.89822387695312,272.3988342285156,235.89627075195312,265.4061279296875,265.4061279296875,24545049386,228.90122985839844,214.57428741455078,151.61990928649902,146.4246368408203,201.986328125,1,14,1,1,1,1,4,0.12531177329455678
2020-02-13,265.0527038574219,273.7410583496094,258.9225158691406,268.0992431640625,268.0992431640625,25801317504,231.2468719482422,215.24539947509766,154.3496913909912,149.1544189453125,200.76724243164062,1,14,1,1,1,1,4,0.010147147902660691
2020-02-14,268.0232849121094,285.0564270019531,262.76251220703125,284.2174987792969,284.2174987792969,23558253463,243.4802474975586,220.90308380126953,156.02158164978027,149.1544189453125,194.8685302734375,1,14,1,1,1,1,4,0.060120481598565645
2020-02-15,284.5613098144531,287.1236877441406,264.2796630859375,264.72857666015625,264.72857666015625,23682452994,249.7139434814453,221.93671417236328,156.1465015411377,149.1544189453125,112.34712219238281,1,14,1,1,1,1,4,-0.06857045116097638
2020-02-16,264.904052734375,272.8824462890625,242.48440551757812,259.89471435546875,259.89471435546875,25152366643,251.25498962402344,221.93671417236328,156.19637489318848,149.1544189453125,133.20181274414062,1,14,1,1,1,1,4,-0.018259692118138604
2020-02-17,259.89056396484375,266.8712463378906,244.3353271484375,266.3634338378906,266.3634338378906,26024080089,252.60186767578125,221.93671417236328,156.90312576293945,149.1544189453125,123.30602264404297,1,14,1,1,1,1,4,0.02488976929932618
2020-02-18,266.5088195800781,283.1961364746094,261.4638977050781,281.944580078125,281.944580078125,26511477187,252.60186767578125,221.93671417236328,160.81430435180664,149.1544189453125,125.21430206298828,1,14,1,1,1,1,4,0.05849581534422277
2020-02-19,282.0362854003906,283.5379333496094,259.76397705078125,259.76397705078125,259.76397705078125,22679414413,252.8706512451172,222.87808227539062,160.0743293762207,149.1544189453125,110.60587310791016,1,14,1,1,1,1,4,-0.07867008126631714
2020-02-20,259.8198547363281,263.6954040527344,250.95126342773438,257.949462890625,257.949462890625,23229828870,261.5099792480469,223.70240783691406,160.0743293762207,149.1544189453125,113.9427490234375,1,14,1,1,1,-1,2,-0.006985241682689214
2020-02-21,257.89111328125,267.0048522949219,255.6890869140625,265.6006164550781,265.6006164550781,20867593292,264.8040466308594,227.01239013671875,160.0743293762207,149.1544189453125,114.84226989746094,1,14,1,1,1,-1,2,0.029661444062387243
2020-02-22,265.55157470703125,266.38720703125,258.91314697265625,262.33172607421875,262.33172607421875,16906032862,264.8040466308594,228.93087768554688,159.75404357910156,149.1544189453125,136.59385681152344,1,14,1,1,1,1,4,-0.012307540639357906
2020-02-23,262.2784118652344,273.754150390625,261.96051025390625,273.754150390625,273.754150390625,19585998814,264.8040466308594,229.74916076660156,159.5347137451172,149.1544189453125,132.73716735839844,1,14,1,1,1,-1,2,0.04354190965516169
2020-02-24,273.705078125,275.5395202636719,259.6251525878906,265.2164306640625,265.2164306640625,22400845640,263.01116943359375,229.74916076660156,161.86906051635742,149.31151580810547,132.81871032714844,1,14,1,1,1,1,4,-0.031187544424001845
2020-02-25,265.28338623046875,265.4314880371094,246.85899353027344,247.81759643554688,247.81759643554688,21878882134,263.93663024902344,231.7102508544922,166.07908248901367,153.02027130126953,123.32115173339844,1,14,1,1,1,1,4,-0.06560239946277657
2020-02-26,247.74020385742188,249.6497039794922,221.2665557861328,225.68026733398438,225.68026733398438,26235617201,252.4022445678711,233.43443298339844,166.1977767944336,153.02027130126953,134.91160583496094,1,14,1,1,1,-1,2,-0.08932912521133274
2020-02-27,225.68704223632812,237.2289276123047,212.66452026367188,226.75338745117188,226.75338745117188,25645522790,248.10122680664062,233.64881896972656,166.1977767944336,153.02027130126953,138.76144409179688,1,14,1,1,1,-1,2,0.0047550462867866905
2020-02-28,226.98760986328125,234.2089385986328,216.34620666503906,226.760498046875,226.760498046875,22563530559,244.10202026367188,236.26365661621094,170.07841873168945,156.43022918701172,136.19589233398438,1,14,1,1,1,-1,2,3.135827774425337e-05
2020-02-29,226.8334503173828,232.25662231445312,219.8485107421875,219.8485107421875,219.8485107421875,18181296376,244.10202026367188,236.26365661621094,170.66882705688477,156.6084747314453,138.36155700683594,1,14,1,1,1,-1,2,-0.030481443479889903
2020-03-01,219.752685546875,226.67788696289062,214.13043212890625,218.97059631347656,218.97059631347656,18179807469,244.10202026367188,237.9381866455078,172.3238182067871,156.6084747314453,133.9379425048828,1,14,1,1,1,-1,2,-0.003993269846346403
2020-03-02,218.7116241455078,232.81158447265625,217.28428649902344,230.5697784423828,230.5697784423828,20305587789,244.10202026367188,244.51387786865234,181.63850784301758,163.29203033447266,130.9864959716797,1,14,1,1,-1,-1,0,0.05297141408109862
2020-03-03,230.5239715576172,232.3258056640625,221.732666015625,224.47962951660156,224.47962951660156,19853178572,244.10202026367188,249.7139434814453,186.06942749023438,167.1888885498047,125.58373260498047,1,14,1,1,-1,-1,0,-0.026413474337024234
2020-03-04,224.56533813476562,228.04042053222656,222.08888244628906,224.51797485351562,224.51797485351562,16567075208,239.04800415039062,249.89410400390625,190.39090728759766,171.4604949951172,132.904541015625,1,14,1,1,-1,-1,0,0.00017081878207236834
2020-03-05,224.6418914794922,234.3644561767578,224.6418914794922,229.2681884765625,229.2681884765625,18201291785,231.15711212158203,249.89410400390625,193.38447952270508,175.70444869995117,133.59356689453125,1,14,1,1,-1,-1,0,0.02115738673549905
2020-03-06,229.16842651367188,243.5549774169922,228.7435760498047,243.52529907226562,243.52529907226562,19374772256,228.10974884033203,249.89410400390625,199.05585098266602,177.34252548217773,135.63455200195312,1,14,1,1,-1,1,2,0.06218529788383864
2020-03-07,243.7501983642578,249.97848510742188,237.55128479003906,237.85308837890625,237.85308837890625,19431652027,232.05445861816406,249.89410400390625,199.16304397583008,177.34252548217773,142.02914428710938,1,14,1,1,-1,1,2,-0.023292079775564356
2020-03-08,237.7806854248047,237.7806854248047,200.6029815673828,200.68905639648438,200.68905639648438,21381823651,225.29073333740234,243.86333465576172,203.81190872192383,180.6839714050293,142.09130859375,1,14,1,1,-1,1,2,-0.15624784288366522
2020-03-09,201.31849670410156,207.45140075683594,192.2698974609375,201.986328125,201.986328125,23645428606,221.1241912841797,239.69679260253906,221.7377586364746,198.60982131958008,145.21939086914062,1,14,-1,1,-1,-1,-2,0.006464088036532978
2020-03-10,202.86395263671875,205.71424865722656,198.0644989013672,200.76724243164062,200.76724243164062,18344930072,221.1241912841797,239.69679260253906,223.24613571166992,199.28093338012695,143.54664611816406,1,14,-1,1,-1,-1,-2,-0.0060354861869905685
2020-03-11,200.76803588867188,202.9542999267578,184.36215209960938,194.8685302734375,194.8685302734375,16984790291,217.17031860351562,235.742919921875,232.19166564941406,204.93861770629883,169.13587951660156,1,14,-1,1,-1,-1,-2,-0.029380849618490856
2020-03-12,194.73892211914062,195.14793395996094,111.21070861816406,112.34712219238281,112.34712219238281,22134741655,180.59459686279297,197.37432098388672,235.8253288269043,205.97224807739258,165.10194396972656,1,14,-1,1,-1,1,0,-0.42347221465293294
2020-03-13,112.68999481201172,137.42953491210938,95.1843032836914,133.20181274414062,133.20181274414062,27864623061,172.58139419555664,189.3611183166504,236.59585189819336,205.97224807739258,172.64173889160156,1,14,-1,1,-1,-1,-2,0.18562727860573336
2020-03-14,133.5824737548828,134.484375,122.41447448730469,123.30602264404297,123.30602264404297,12740784545,172.58139419555664,189.3611183166504,237.26929092407227,206.80685424804688,170.80714416503906,1,14,-1,1,-1,-1,-2,-0.07429170741922175
2020-03-15,123.24606323242188,132.2421417236328,121.85365295410156,125.21430206298828,125.21430206298828,12719251813,172.58139419555664,189.3611183166504,237.26929092407227,206.80685424804688,158.41244506835938,1,14,-1,1,-1,-1,-2,0.015475962795865161
2020-03-16,124.9961166381836,124.9961166381836,105.17144012451172,110.60587310791016,110.60587310791016,15984904590,166.48249435424805,185.36191177368164,237.8743667602539,206.80685424804688,158.2160186767578,1,14,-1,1,-1,-1,-2,-0.1166674150987117
2020-03-17,110.40678405761719,118.98828125,110.40678405761719,113.9427490234375,113.9427490234375,12087490572,151.31785202026367,185.36191177368164,242.60619354248047,206.80685424804688,161.14242553710938,1,14,-1,1,-1,-1,-2,0.030169066268947553
2020-03-18,113.8576431274414,116.02162170410156,111.74311065673828,114.84226989746094,114.84226989746094,11617854009,150.44927597045898,185.36191177368164,245.90821838378906,206.80685424804688,156.27955627441406,1,14,-1,1,-1,-1,-2,0.007894498612091683
2020-03-19,114.83982849121094,140.52772521972656,114.73286437988281,136.59385681152344,136.59385681152344,16396753275,149.0693016052246,185.36191177368164,246.86746215820312,206.80685424804688,157.5963897705078,1,14,-1,1,-1,-1,-2,0.1894040141620661
2020-03-20,136.64927673339844,150.8538055419922,122.60565948486328,132.73716735839844,132.73716735839844,18960388062,145.16611862182617,185.36191177368164,247.27660369873047,206.80685424804688,153.28689575195312,1,14,-1,1,-1,-1,-2,-0.02823472111521519
2020-03-21,133.1017608642578,135.972412109375,127.16375732421875,132.81871032714844,132.81871032714844,13684083308,123.0190544128418,180.3078956604004,246.38016510009766,210.08212280273438,172.15737915039062,1,14,-1,1,-1,1,0,0.0006143190364296114
2020-03-22,132.85113525390625,136.15164184570312,122.90933227539062,123.32115173339844,123.32115173339844,12497707224,128.01262283325195,172.58139419555664,247.8234405517578,211.08465576171875,171.63858032226562,1,14,-1,1,-1,1,0,-0.07150768570449428
2020-03-23,123.36598205566406,134.91160583496094,121.86788177490234,134.91160583496094,134.91160583496094,14149877968,128.01262283325195,172.58139419555664,242.91833877563477,211.3220443725586,186.91400146484375,1,14,-1,1,-1,-1,-2,0.09398593784316334
2020-03-24,135.1941375732422,141.9485321044922,133.1687774658203,138.76144409179688,138.76144409179688,14609068673,128.01262283325195,172.58139419555664,240.8750228881836,211.3220443725586,181.61495971679688,1,14,-1,1,-1,1,0,0.028536004986446484
2020-03-25,138.9149627685547,141.40379333496094,134.30422973632812,136.19589233398438,136.19589233398438,13433092920,130.6302947998047,172.58139419555664,240.1828384399414,211.3220443725586,172.2971649169922,1,14,-1,1,-1,1,0,-0.01848893815284358
2020-03-26,136.190673828125,138.83056640625,134.8860321044922,138.36155700683594,138.36155700683594,11367261176,131.29845809936523,172.58139419555664,240.1828384399414,211.3220443725586,172.73770141601562,1,14,-1,1,-1,1,0,0.015901101242766114
2020-03-27,138.36993408203125,139.90269470214844,133.9379425048828,133.9379425048828,133.9379425048828,11396286629,132.7933349609375,172.58139419555664,241.02010345458984,211.3220443725586,182.59957885742188,1,14,-1,1,-1,1,0,-0.031971413141401506
2020-03-28,134.03274536132812,134.03274536132812,126.96218872070312,130.9864959716797,130.9864959716797,12162403960,136.36084365844727,172.58139419555664,244.3079490661621,214.66582489013672,185.02867126464844,1,14,-1,1,-1,-1,-2,-0.022035925578709925
2020-03-29,131.0153350830078,131.17408752441406,125.4500503540039,125.58373260498047,125.58373260498047,9938133669,131.90820693969727,172.58139419555664,246.9079818725586,214.91566467285156,189.2369384765625,1,14,-1,1,-1,-1,-2,-0.04124672033266197
2020-03-30,125.57789611816406,133.91146850585938,125.28968048095703,132.904541015625,132.904541015625,11841123306,131.90820693969727,172.58139419555664,244.47105407714844,215.01541137695312,195.5153045654297,1,14,-1,1,-1,-1,-2,0.05829424129056493
2020-03-31,132.8209228515625,134.27413940429688,131.65289306640625,133.59356689453125,133.59356689453125,11065246317,131.90820693969727,172.58139419555664,240.52560806274414,215.59430694580078,197.31753540039062,1,14,-1,1,-1,1,0,0.005184366716448396
2020-04-01,133.61231994628906,135.63455200195312,129.73094177246094,135.63455200195312,135.63455200195312,12456564435,133.6191062927246,172.58139419555664,239.00192642211914,221.93671417236328,197.22471618652344,1,14,-1,1,-1,-1,-2,0.01527757028175758
2020-04-02,135.732177734375,146.78709411621094,135.732177734375,142.02914428710938,142.02914428710938,15322861686,136.03838729858398,166.48249435424805,240.97428131103516,221.93671417236328,198.41539001464844,1,14,-1,1,-1,-1,-2,0.047145747088574996
2020-04-03,142.11045837402344,146.89987182617188,139.619384765625,142.09130859375,142.09130859375,13184603402,136.09477615356445,151.31785202026367,234.57703399658203,221.93671417236328,216.96823120117188,1,14,-1,1,-1,1,0,0.0004376869758151436
2020-04-04,142.21517944335938,145.37730407714844,140.121826171875,145.21939086914062,145.21939086914062,11946658257,136.09477615356445,150.44927597045898,230.41049194335938,221.93671417236328,207.60205078125,1,14,-1,1,-1,1,0,0.02201459263306571
2020-04-05,145.26101684570312,146.12852478027344,142.10208129882812,143.54664611816406,143.54664611816406,11280993591,136.09477615356445,149.0693016052246,230.41049194335938,221.93671417236328,214.21910095214844,1,14,-1,1,-1,1,0,-0.011518742372937596
2020-04-06,143.60821533203125,169.27264404296875,143.5446014404297,169.13587951660156,169.13587951660156,21636382525,147.2811622619629,145.16611862182617,226.4566192626953,221.93671417236328,215.32537841796875,1,14,-1,1,1,-1,0,0.17826423737809294
2020-04-07,169.14744567871094,175.20413208007812,164.2033233642578,165.10194396972656,165.10194396972656,21659346091,150.24690628051758,135.19421768188477,188.98445892333984,199.16719818115234,210.9331512451172,0,15,-1,-1,1,1,0,-0.023850264996428838
2020-04-08,165.24032592773438,173.21026611328125,164.49319458007812,172.64173889160156,172.64173889160156,17063110836,152.46753692626953,140.18778610229492,180.97125625610352,191.15399551391602,208.17401123046875,0,15,-1,-1,1,1,0,0.045667511481618295
2020-04-09,172.76126098632812,172.8977813720703,167.98712158203125,170.80714416503906,170.80714416503906,14901696210,152.46753692626953,140.18778610229492,180.97125625610352,191.15399551391602,206.77439880371094,0,15,-1,-1,1,1,0,-0.010626600139346465
2020-04-10,170.8292694091797,170.94976806640625,154.9144744873047,158.41244506835938,158.41244506835938,17980944616,155.46815490722656,140.18778610229492,180.97125625610352,191.15399551391602,204.0557861328125,0,15,-1,-1,1,1,0,-0.07256546063848213
2020-04-11,158.5389862060547,161.16757202148438,155.29833984375,158.2160186767578,158.2160186767578,13555089447,157.41175842285156,142.80545806884766,175.92220306396484,191.15399551391602,212.28941345214844,0,15,-1,-1,1,1,0,-0.0012399681825301379
2020-04-12,158.23239135742188,164.51695251464844,156.3205108642578,161.14242553710938,161.14242553710938,15123721386,157.66297912597656,143.4736213684082,168.33988189697266,191.15399551391602,212.9915771484375,0,15,-1,-1,1,1,0,0.01849627417518529
2020-04-13,160.72067260742188,160.74969482421875,151.61448669433594,156.27955627441406,156.27955627441406,16465282133,158.65310668945312,144.96849822998047,167.9055938720703,191.15399551391602,211.60012817382812,0,15,-1,-1,1,1,0,-0.030177461003746964
2020-04-14,156.35595703125,160.94427490234375,155.86593627929688,157.5963897705078,157.5963897705078,14723156630,159.3743667602539,148.53600692749023,167.21560668945312,191.15399551391602,188.5995635986328,0,15,-1,-1,1,-1,-2,0.008426140484949274
2020-04-15,157.56564331054688,160.71112060546875,152.80284118652344,153.28689575195312,153.28689575195312,14171753737,163.40930938720703,148.53600692749023,165.2640151977539,191.15399551391602,185.912841796875,0,15,-1,-1,1,-1,-2,-0.02734513160377705
2020-04-16,153.20042419433594,173.1572723388672,150.3594207763672,172.15737915039062,172.15737915039062,22910469236,161.78484344482422,148.53600692749023,151.6634750366211,191.15399551391602,189.3125,0,15,-1,-1,1,-1,-2,0.12310565300359055
2020-04-17,172.2794189453125,174.27590942382812,169.75157165527344,171.63858032226562,171.63858032226562,16714684266,162.31766510009766,148.53600692749023,150.2970085144043,191.15399551391602,199.1932830810547,0,15,-1,-1,1,1,0,-0.003013514905287895
2020-04-18,171.61807250976562,187.9404754638672,171.61807250976562,186.91400146484375,186.91400146484375,20160323443,169.1499481201172,156.6150779724121,150.2970085144043,191.15399551391602,202.9490966796875,0,15,-1,-1,1,1,0,0.08899759665861406
2020-04-19,186.8619842529297,188.0989227294922,180.12081909179688,181.61495971679688,181.61495971679688,19146038381,169.2291717529297,156.6943016052246,150.2970085144043,191.15399551391602,195.62266540527344,0,15,-1,-1,1,1,0,-0.02835015946648367
2020-04-20,181.480224609375,186.0835418701172,170.32127380371094,172.2971649169922,172.2971649169922,21266681335,169.2291717529297,156.6943016052246,151.60584449768066,191.15399551391602,200.6771240234375,0,15,-1,-1,1,1,0,-0.05130521634525309
2020-04-21,172.01771545410156,175.178466796875,170.55284118652344,172.73770141601562,172.73770141601562,16458767984,169.2291717529297,156.6943016052246,151.93992614746094,191.15399551391602,207.15869140625,0,15,-1,-1,1,1,0,0.0025568412529346496
2020-04-22,172.67039489746094,183.75100708007812,171.82659912109375,182.59957885742188,182.59957885742188,17994666395,169.2291717529297,156.6943016052246,152.68736457824707,191.15399551391602,214.52505493164062,0,15,-1,-1,1,1,0,0.05709163292415953
2020-04-23,182.62017822265625,189.0888671875,180.3406524658203,185.02867126464844,185.02867126464844,21275740032,169.7241439819336,157.18927383422852,154.47111892700195,191.15399551391602,213.45111083984375,0,15,-1,-1,1,1,0,0.013302836854422573
2020-04-24,185.22210693359375,190.21038818359375,185.22210693359375,189.2369384765625,189.2369384765625,16788555028,170.28490447998047,157.7500343322754,152.24480056762695,191.15399551391602,210.09674072265625,0,15,-1,-1,1,1,0,0.022743865494742277
2020-04-25,189.2073974609375,196.79237365722656,188.45953369140625,195.5153045654297,195.5153045654297,18260969748,183.27197265625,163.26165771484375,152.24480056762695,191.15399551391602,199.88360595703125,0,15,-1,-1,1,1,0,0.0331772757444222
2020-04-26,195.41358947753906,199.344970703125,194.76806640625,197.31753540039062,197.31753540039062,18335367012,184.83312225341797,164.53795623779297,152.24480056762695,191.15399551391602,207.169189453125,0,15,1,-1,1,1,2,0.009217850433584918
2020-04-27,197.47572326660156,199.55279541015625,193.45416259765625,197.22471618652344,197.22471618652344,18670194595,184.9370346069336,167.64248657226562,153.10025024414062,191.15399551391602,208.69439697265625,0,15,1,-1,1,1,2,-0.00047040529712094603
2020-04-28,197.2735137939453,198.7865447998047,194.84942626953125,198.41539001464844,198.41539001464844,18217507467,184.9370346069336,169.58609008789062,151.26044082641602,191.15399551391602,202.37034606933594,0,15,1,-1,1,1,2,0.006037143067803674
2020-04-29,198.46519470214844,218.4546356201172,198.12451171875,216.96823120117188,216.96823120117188,26397548759,194.5037384033203,179.2882308959961,143.70631408691406,191.15399551391602,205.3197479248047,0,15,1,-1,1,1,2,0.09350505112105334
2020-04-30,216.9091339111328,227.52969360351562,206.43692016601562,207.60205078125,207.60205078125,28089191904,199.6781463623047,184.81588745117188,143.27202606201172,191.15399551391602,201.90231323242188,0,15,1,-1,1,1,2,-0.04316844161041067
2020-05-01,207.9017333984375,217.62802124023438,207.7808837890625,214.21910095214844,214.21910095214844,20816320834,203.93517303466797,185.53714752197266,142.58203887939453,191.15399551391602,208.86343383789062,0,15,1,-1,1,1,2,0.03187372256679111
2020-05-02,214.23008728027344,215.8475341796875,212.87867736816406,215.32537841796875,215.32537841796875,18260876092,206.3759002685547,188.9445571899414,146.22364044189453,191.15399551391602,219.84042358398438,0,15,1,-1,1,1,2,0.005164233538947682
2020-05-03,215.35206604003906,219.2708740234375,208.69236755371094,210.9331512451172,210.9331512451172,20469034664,207.99461364746094,188.9445571899414,142.72056198120117,189.3611183166504,220.6751251220703,0,15,1,-1,1,1,2,-0.020398093365129433
2020-05-04,210.89085388183594,211.82838439941406,199.0477294921875,208.17401123046875,208.17401123046875,22602446422,210.49192810058594,188.9445571899414,146.32766151428223,189.3611183166504,242.34559631347656,0,15,1,-1,1,1,2,-0.013080637151445917
2020-05-05,208.01300048828125,211.77862548828125,204.0311279296875,206.77439880371094,206.77439880371094,19004689099,210.49192810058594,188.9445571899414,146.32766151428223,189.3611183166504,230.9757080078125,0,15,1,-1,1,-1,0,-0.006723281251511781
2020-05-06,206.48135375976562,211.5346221923828,204.04087829589844,204.0557861328125,204.0557861328125,20343543799,211.18955993652344,188.9445571899414,147.82797050476074,189.3611183166504,246.99176025390625,0,15,1,-1,1,-1,0,-0.013147723734789785
2020-05-07,203.91285705566406,214.39247131347656,202.07484436035156,212.28941345214844,212.28941345214844,23594744655,212.8271026611328,188.9445571899414,150.1086082458496,185.36191177368164,237.21905517578125,0,15,1,-1,1,-1,0,0.04034988409481799
2020-05-08,212.1982421875,216.3276824951172,208.8307342529297,212.9915771484375,212.9915771484375,20445139356,213.28871154785156,188.9445571899414,150.56830024719238,185.36191177368164,244.1793212890625,0,15,1,-1,1,-1,0,0.00330757754176636
2020-05-09,213.1421661376953,214.73912048339844,209.07151794433594,211.60012817382812,211.60012817382812,18950547549,209.1593017578125,188.9445571899414,151.8108024597168,185.36191177368164,244.4263916015625,0,15,1,-1,1,1,2,-0.006532882629624592
2020-05-10,211.5522003173828,211.5522003173828,182.71116638183594,188.5995635986328,188.5995635986328,25211575193,200.99102020263672,188.9445571899414,153.95518684387207,185.36191177368164,241.22198486328125,0,15,1,-1,1,1,2,-0.10869825445616221
2020-05-11,188.63218688964844,191.36233520507812,180.7183380126953,185.912841796875,185.912841796875,20054601647,199.9946060180664,188.9445571899414,155.97265815734863,185.36191177368164,241.9313201904297,0,15,1,-1,1,-1,0,-0.014245641667949727
2020-05-12,185.87733459472656,191.60134887695312,185.70179748535156,189.3125,189.3125,15899726284,198.52301025390625,198.64063262939453,155.16042518615723,180.3078956604004,245.16725158691406,0,15,1,-1,-1,-1,-2,0.018286301098228597
2020-05-13,189.3740997314453,200.19732666015625,189.12770080566406,199.1932830810547,199.1932830810547,17054662289,198.52301025390625,198.92548370361328,155.42683601379395,172.58139419555664,246.30990600585938,0,15,1,-1,-1,-1,-2,0.05219297764835762
2020-05-14,198.89151000976562,204.1175994873047,196.8688201904297,202.9490966796875,202.9490966796875,20150524861,198.52301025390625,198.92548370361328,162.88251304626465,172.58139419555664,244.9114532470703,0,15,1,-1,-1,1,0,0.018855121721672363
2020-05-15,202.9553985595703,203.56639099121094,193.75567626953125,195.62266540527344,195.62266540527344,16602342092,198.52301025390625,198.92548370361328,162.96173667907715,172.58139419555664,247.4449462890625,0,15,1,-1,-1,1,0,-0.03609984668213273
2020-05-16,195.61338806152344,202.7711944580078,194.5015869140625,200.6771240234375,200.6771240234375,15379081645,198.52301025390625,199.04126739501953,162.96173667907715,172.58139419555664,231.70266723632812,0,15,1,-1,-1,-1,-2,0.025837796493022314
2020-05-17,200.60887145996094,209.1609344482422,200.10279846191406,207.15869140625,207.15869140625,15470397303,197.72872924804688,199.6781463623047,162.96173667907715,172.58139419555664,237.4932098388672,0,15,1,-1,-1,1,0,0.03229848650838507
2020-05-18,207.17977905273438,215.90846252441406,207.10906982421875,214.52505493164062,214.52505493164062,17411566928,198.3134002685547,203.93517303466797,162.96173667907715,172.58139419555664,238.90884399414062,0,15,1,-1,-1,1,0,0.035559036772175645
2020-05-19,214.6049346923828,214.6049346923828,210.14305114746094,213.45111083984375,213.45111083984375,14346192779,198.3134002685547,204.12401580810547,163.45670890808105,172.58139419555664,234.1147003173828,0,15,1,-1,-1,1,0,-0.005006147613569434
2020-05-20,213.4462432861328,214.71682739257812,207.97581481933594,210.09674072265625,210.09674072265625,12730175511,200.8051300048828,204.12401580810547,164.01746940612793,172.58139419555664,229.9289093017578,0,15,1,-1,-1,1,0,-0.015714933991157976
2020-05-21,210.129150390625,211.62518310546875,193.346435546875,199.88360595703125,199.88360595703125,13308321229,202.51808166503906,204.12401580810547,173.26681518554688,172.58139419555664,234.41616821289062,1,16,1,1,-1,1,2,-0.04861158117206166
2020-05-22,199.8371124267578,208.59153747558594,198.04086303710938,207.169189453125,207.169189453125,12041592114,204.62744903564453,204.12401580810547,174.68553924560547,172.58139419555664,233.0282745361328,1,16,1,1,1,-1,2,0.036449129788362455
2020-05-23,207.19448852539062,210.38645935058594,205.29421997070312,208.69439697265625,208.69439697265625,10665476768,204.62744903564453,204.12401580810547,176.2897605895996,172.58139419555664,232.10116577148438,1,16,1,1,1,1,4,0.007362134898328376
2020-05-24,208.716064453125,210.59507751464844,202.37034606933594,202.37034606933594,202.37034606933594,11833299572,204.62744903564453,204.12401580810547,177.2615623474121,166.48249435424805,227.13829040527344,1,16,1,1,1,1,4,-0.03030292616887509
2020-05-25,201.98265075683594,206.3614501953125,200.6675567626953,205.3197479248047,205.3197479248047,10415044124,204.62744903564453,204.12401580810547,186.8959846496582,156.8194694519043,229.27426147460938,1,16,1,1,1,-1,2,0.014574278854364575
2020-05-26,205.2595672607422,205.75254821777344,200.2642822265625,201.90231323242188,201.90231323242188,10159741290,204.62744903564453,199.9946060180664,192.24701690673828,161.35699844360352,228.9898223876953,1,16,1,1,1,1,4,-0.016644452016541522
