Date,Open,High,Low,Close,Adj Close,Volume
2022-09-06,0.007602999918162823,0.007830999791622162,0.006955000106245279,0.006988999899476767,0.006988999899476767,49947
2022-09-07,0.006988000124692917,0.007067000027745962,0.006099000107496977,0.00612299982458353,0.00612299982458353,65164
2022-09-08,0.006122000049799681,0.006169999949634075,0.005901999771595001,0.006047000177204609,0.006047000177204609,44217
2022-09-09,0.006047000177204609,0.006862000096589327,0.0059830001555383205,0.0068419999442994595,0.0068419999442994595,85804
2022-09-10,0.0068419999442994595,0.006843999959528446,0.00648800004273653,0.006523000076413155,0.006523000076413155,42443
2022-09-11,0.006523000076413155,0.006674000062048435,0.006438000127673149,0.006641000043600798,0.006641000043600798,55417
2022-09-12,0.006641000043600798,0.006697999779134989,0.006574000231921673,0.0066189998760819435,0.0066189998760819435,40156
2022-09-13,0.0066189998760819435,0.006862999871373177,0.00648899981752038,0.006701999809592962,0.006701999809592962,46559
2022-09-14,0.006541000213474035,0.006800999864935875,0.006486999802291393,0.006765000056475401,0.006765000056475401,75467
2022-09-15,0.006778705399483442,0.0068487864919006824,0.006704908795654774,0.0067301117815077305,0.0067301117815077305,70824
